iteracao,retorno_usd,multiplicador
11144,4970923429.382151,2.4904425998908573
11145,5249825722.662626,2.630173207746807
11146,4952692032.526817,2.4813086335304697
11147,4812721232.315931,2.41118298212221
11148,4460876852.242983,2.234908242606705
11149,5316589959.537957,2.6636222242174132
11150,4733012880.673396,2.371248938213124
11151,5602900305.091652,2.807064281108042
11152,4929770460.952283,2.4698248802366147
11153,4901015722.787317,2.455418698791241
11154,4660910491.031383,2.3351254965087085
11155,5443365784.738975,2.727137166702893
11156,5436964465.936331,2.7239300931544745
11157,5132159355.516172,2.5712221220020903
11158,5834411520.593023,2.923051864024561
11159,5290626541.836777,2.6506144999182246
11160,5013488675.074026,2.5117678732835804
11161,4923011484.671256,2.4664386195747774
11162,4324339851.682157,2.1665029317044873
11163,4843265860.573184,2.4264859020907736
11164,5190781531.281236,2.600591949539697
11165,5276228256.716894,2.643400930218885
11166,5672999074.574671,2.8421839050975306
11167,5450696821.982537,2.7308100310533754
11168,4816733707.3871355,2.4131932401739156
11169,5048392782.348,2.5292549009759515
11170,4567018142.258899,2.288085241612675
11171,5407099754.583059,2.7089678129173644
11172,5272636775.629777,2.641601590996882
11173,4623128582.458276,2.3161966845983346
11174,5335173313.884211,2.6729325219860773
11175,5046206997.585396,2.528159818429557
11176,5590092284.485727,2.8006474371170977
11177,5138603555.934797,2.5744506793260507
11178,4803367667.770717,2.406496827540439
11179,4480178732.060594,2.24457852307645
11180,5245533814.007871,2.6280229529097547
11181,4950915571.887867,2.4804186231903143
11182,4246285686.4980803,2.127397638526092
11183,4979358105.024104,2.4946683892906334
11184,4397147613.969334,2.202979766517702
11185,4799804947.408985,2.4047118974994914
11186,4493677220.823815,2.2513412929979033
11187,5124868832.355171,2.567569555288162
11188,4719382250.571196,2.36441996521603
11189,5368998850.559181,2.6898791836468843
11190,5326011708.589161,2.6683425393733273
11191,4386902124.608931,2.1978467558160975
11192,4607455260.230894,2.308344318752953
11193,4934357334.461443,2.472122913056835
11194,5607454222.023871,2.80934580261717
11195,5659915919.858505,2.835629218365985
11196,4458321825.518749,2.2336281690975697
11197,4684313691.824793,2.3468505470064094
11198,4763412911.810865,2.3864794147349024
11199,6656927324.611103,3.3351339301658833
11200,4923292584.625023,2.4665794512149413
11201,4548342719.938402,2.27872881760441
11202,4799732382.491505,2.404675542330413
11203,5376598538.765511,2.6936866426680917
11204,4476167310.672829,2.242568792922259
11205,5322592352.624802,2.666629435182766
11206,5379748217.700785,2.6952646381266456
11207,5470537648.29385,2.740750324796518
11208,5031828113.437571,2.5209559686560974
11209,5377238513.599106,2.6940072713422376
11210,5140384770.268771,2.5753430712769396
11211,5014751254.258367,2.5124004279851535
11212,4730462900.808382,2.369971393190572
11213,5206297904.219697,2.6083656834768023
11214,5072057303.214359,2.5411108733538876
11215,5045972384.68916,2.528042276898377
11216,4168469962.7963586,2.088411805008196
11217,4443914052.74726,2.2264098460657618
11218,5744088011.7288885,2.8777996050745935
11219,5308874527.943197,2.6597567775266517
11220,5238467753.621259,2.624482842495621
11221,5386263185.93418,2.6985286502676256
11222,5837137415.775501,2.924417542973698
11223,4763470727.547861,2.3865083805350005
11224,4957918420.703979,2.4839270644809512
11225,5129314878.824066,2.569797033478991
11226,4621001974.814677,2.315131249907153
11227,4844027512.177733,2.426867491071009
11228,4770189613.697388,2.389874555960615
11229,6607314467.201605,3.310277789179161
11230,5362693844.263245,2.686720362857337
11231,5066006953.707235,2.5380796361258695
11232,5426044003.167673,2.718458919422682
11233,4978009671.345051,2.493992821315156
11234,4848044964.953811,2.428880242962831
11235,4894468386.246375,2.452138470063314
11236,5151086716.966392,2.5807047680192343
11237,5355741661.645617,2.683237305433676
11238,4949446212.083943,2.4796824709839393
11239,5234766549.187913,2.622628531657271
11240,4480818061.06278,2.2448988281877655
11241,7207589083.446032,3.611016574872761
11242,4459469293.796436,2.2342030530042267
11243,4658595683.558605,2.3339657733259545
11244,5051491664.520714,2.5308074471546664
11245,4752708905.3645,2.3811166860543587
11246,5352530297.938262,2.6816284057806925
11247,4953714041.148968,2.4818206618982805
11248,5209545925.858215,2.6099929488267612
11249,5065849235.267809,2.538000618871648
11250,4436032594.273933,2.222461219576119
11251,5261633720.896965,2.6360890385255336
11252,4672688625.582748,2.341026365522419
11253,5045431190.29314,2.527771137421413
11254,5214235558.729973,2.6123424642935738
11255,4503350958.841428,2.256187855130976
11256,4619160706.964661,2.3142087710243793
11257,4722550782.551755,2.3660074060880536
11258,4896794044.829963,2.45330362967433
11259,4701765609.293764,2.3555939926321465
11260,5170826920.359159,2.590594649478537
11261,4685971174.805519,2.3476809493013624
11262,4480840362.268408,2.2449100011364767
11263,4548750623.6068325,2.2789331781597357
11264,4603452361.823685,2.3063388586291005
11265,4985286651.318086,2.4976386028647726
11266,4832288128.510524,2.4209860363279176
11267,5268840501.417234,2.6396996500086343
11268,4971204939.600182,2.490583637074239
11269,5096533313.271498,2.553373403442634
11270,4530581217.25432,2.269830269165491
11271,5052148062.016367,2.531136303615414
11272,6114848339.271453,3.063551272180087
11273,4778709916.091679,2.3941432445349093
11274,5328172188.535539,2.6694249441560816
11275,4782515515.147444,2.3960498572882987
11276,5000243355.396959,2.505131941581643
11277,4771794248.1398735,2.3906784810320008
11278,6194634577.887646,3.103524337619061
11279,5356111409.573666,2.6834225498866062
11280,4487828231.129556,2.2484109374396573
11281,5533029510.743208,2.7720588731178397
11282,4816356295.502277,2.4130041560632653
11283,4780703189.745046,2.3951418786297825
11284,4899371562.6147585,2.454594971249879
11285,4469792136.602115,2.2393748179369313
11286,4864916658.451176,2.43733299521602
11287,5955679226.231144,2.9838072275707135
11288,4794688696.835558,2.402148645709197
11289,5684924881.9188795,2.8481587584763925
11290,5418138320.967604,2.7144981567973967
11291,4691493795.525513,2.3504477933494554
11292,4440256319.667138,2.224577314462494
11293,5270928826.778174,2.6407459051994864
11294,5138148489.155148,2.5742226899574887
11295,4774929137.949915,2.3922490671091756
11296,5014755983.616787,2.5124027974031997
11297,5139971508.784911,2.5751360264453464
11298,5011629586.935557,2.51083646640058
11299,4499331606.80982,2.2541741517083267
11300,4631866389.532063,2.3205743434529373
11301,4347596030.109375,2.1781543237020915
11302,5306835607.601829,2.6587352743496133
11303,4931189357.180581,2.4705357500904714
11304,4824770227.179071,2.4172195526949256
11305,5216753963.801871,2.6136041902814986
11306,4592065794.5268,2.300634165594589
11307,4713607381.186555,2.3615267440814405
11308,4460139788.152635,2.234538972020358
11309,4723610908.811654,2.3665385314687644
11310,4558781875.829414,2.283958855625959
11311,5247594389.159323,2.6290553051900414
11312,5654107138.641544,2.832719007335443
11313,4252164194.232041,2.130342782681383
11314,4775597045.782909,2.392583690271999
11315,4854346216.293755,2.432037182511901
11316,5178799749.111279,2.5945890526609614
11317,4613237637.267984,2.311241301236465
11318,4519648662.256387,2.2643530372025986
11319,5007838541.144472,2.50893714486196
11320,6314321134.47817,3.1634875423237325
11321,4648775599.650884,2.329045891608659
11322,4469585628.679393,2.239271357053804
11323,4878848379.661781,2.444312815461814
11324,4994053331.339298,2.502030727123897
11325,6156354717.007187,3.084346050604803
11326,5546428806.606127,2.778771947197458
11327,5210560386.6129265,2.610501195697859
11328,4875821543.730125,2.442796364594251
11329,4743382063.011118,2.3764439193442475
11330,5375046881.130241,2.6929092590832875
11331,5070858150.909533,2.5405100956460585
11332,5443672759.867538,2.7272909618574843
11333,4995068041.072273,2.502539098733604
11334,4666793015.506891,2.3380726530595646
11335,4881955772.850256,2.445869625676481
11336,4598793877.0758295,2.3040049484347844
11337,6133523893.882041,3.0729077624659524
11338,5259620412.784529,2.6350803671265175
11339,5039554141.893906,2.5248267243957443
11340,4853981727.218781,2.4318545727549004
11341,5101669558.807596,2.5559466727492968
11342,5161670193.5653305,2.5860071110046747
11343,5144118006.474133,2.577213430097261
11344,5131066242.287153,2.5706744700837443
11345,5823936174.004373,2.9178036943909684
11346,4324366318.104101,2.1665161914349205
11347,5466287074.094822,2.7386207786046204
11348,5048722292.811823,2.529419986378669
11349,4723966866.317457,2.3667168668925136
11350,5481978659.7714,2.7464822944746494
11351,4467196263.7155,2.238074280418587
11352,4717591102.961514,2.3635225966741054
11353,4646568663.846628,2.32794021234801
11354,5407832101.771944,2.709334720326625
11355,4967442373.284351,2.4886985838097955
11356,5397638941.720335,2.7042279267135947
11357,4722975981.544882,2.3662204316357123
11358,4767889078.000828,2.3887219829663464
11359,5520889283.610502,2.7659765949952417
11360,5530142663.45108,2.7706125568392186
11361,4994514464.239489,2.5022617556310065
11362,5256570502.441521,2.6335523559326255
11363,4863662923.093428,2.4367048712892925
11364,4467538060.638989,2.238245521362219
11365,5031504844.588293,2.520794010314776
11366,4974344283.923473,2.4921564548714796
11367,4990890030.470567,2.5004459070493823
11368,4564440838.224572,2.2867940071265394
11369,4547608845.541103,2.278361145060673
11370,5145583472.475252,2.5779476315006273
11371,4640440881.147746,2.3248701809357444
11372,5009815046.704582,2.5099273781085083
11373,5090838849.027716,2.5505204654447473
11374,5302564190.022856,2.656595285582593
11375,4934279596.066378,2.472083965965119
11376,5129655612.041171,2.569967741503593
11377,5340641820.351888,2.6756722546853147
11378,5041065704.949028,2.525584020515545
11379,5056552591.585072,2.5333429817560478
11380,4952201630.301289,2.4810629410327096
11381,5173793477.938702,2.5920809007708927
11382,4658720265.807976,2.334028189282553
11383,4843966022.210478,2.4268366844741873
11384,4843725994.56599,2.4267164301432818
11385,4838000119.236528,2.4238477551285214
11386,4228886457.5682077,2.1186805899640317
11387,5333307021.438793,2.6719975057308583
11388,6017389012.150376,3.0147239539831543
11389,5076710125.758799,2.543441946772945
11390,5972025702.875966,2.9919968451282397
11391,4835681816.558073,2.422686280840718
11392,4866190512.712256,2.4379711987536354
11393,5279215979.06758,2.644897785103998
11394,5123862449.489067,2.5670653554554446
11395,5079380725.022268,2.544779922355846
11396,4979219401.928904,2.494598898761976
11397,4913696844.020676,2.4617719659422224
11398,5238833909.9544,2.6246662875523046
11399,5405129179.186926,2.7079805506948524
11400,5703199434.450812,2.8573143459172408
11401,5278201216.589308,2.6443893870687916
11402,4775464452.0282135,2.392517260535177
11403,6153190381.801921,3.0827607123256118
11404,5007489396.662331,2.508762222776719
11405,5080809985.741176,2.5454959848402683
11406,4882945980.013407,2.4463657214496024
11407,4618327391.399424,2.3137912782562244
11408,4784932349.136904,2.3972606959603726
11409,5089285689.755325,2.5497423295367363
11410,4440923688.619162,2.2249116676448706
11411,5372653947.534805,2.6917103945565155
11412,5827646533.362108,2.9196625918647836
11413,4224922751.874631,2.1166947654682517
11414,5903167936.110202,2.957498965987075
11415,4875219077.218218,2.442494527664438
11416,4678189690.757437,2.3437824101991165
11417,5055628472.508989,2.532879996246989
11418,4254384411.614294,2.1314551160392257
11419,5136804886.931797,2.5735495425510004
11420,4170122465.044777,2.089239711946281
11421,4781377792.240576,2.395479855831952
11422,4811849363.999939,2.4107461743486667
11423,5543627763.907781,2.777368619192275
11424,4467705141.336439,2.2383292291264727
11425,4835654012.579462,2.4226723509917143
11426,5426997874.975792,2.718936811110116
11427,4847328845.268686,2.428521465565474
11428,5534772923.212019,2.7729323262585264
11429,5517029122.870756,2.7640426467288357
11430,4158633447.021159,2.0834836908923644
11431,5109659991.263959,2.5599498954228253
11432,4552010553.492537,2.2805664095653992
11433,4702276003.237833,2.3558497010209583
11434,4424864758.4516115,2.216866111448703
11435,5379282387.670652,2.695031256348022
11436,4961684459.347726,2.4858138573886404
11437,5323941446.120165,2.6673053337275374
11438,4667517214.6602745,2.3384354782867107
11439,5058133544.489002,2.5341350423291593
11440,4757779702.608914,2.3836571656357286
11441,4219437371.3416023,2.113946578828458
11442,5361387437.866659,2.686065850634599
11443,6161938568.394183,3.0871435713397712
11444,5255277477.131948,2.6329045476612967
11445,4671494022.399379,2.3404278669335565
11446,5104773734.874544,2.5575018711796313
11447,4865250379.376102,2.4375001900681874
11448,5305188017.051901,2.6579098281823152
11449,5405112271.7406,2.7079720800303604
11450,5194174934.311065,2.6022920512580483
11451,5133863836.64078,2.572076070461313
11452,4950331472.110149,2.480125988031137
11453,4772079069.094733,2.390821176901169
11454,6410983072.280746,3.2119153668741216
11455,5130586896.469679,2.5704343168685764
11456,4763974905.296412,2.386760974597401
11457,4862716835.403821,2.4362308794608323
11458,5254680013.136972,2.6326052170024914
11459,4880367467.496339,2.445073881511192
11460,4639682865.117037,2.324490413385289
11461,4574318065.87853,2.2917425179752153
11462,5044283257.645904,2.527196020864681
11463,5078336223.698594,2.544256625099496
11464,4602955416.040957,2.306089887796071
11465,5997443015.125786,3.004730969501897
11466,4607877563.16523,2.3085558933693537
11467,5252500728.099197,2.631513390831261
11468,5187615740.229351,2.5990058818784325
11469,5779056214.464829,2.8953187447218585
11470,4654927819.880449,2.33212816627277
11471,5146872930.874841,2.578593652742906
11472,5152095406.596794,2.581210123545488
11473,5374387582.755406,2.6925789492762555
11474,4987334513.246181,2.4986645857946796
11475,5860095040.912668,2.9359193591746835
11476,5119482121.508299,2.5648708023588673
11477,5088276202.035566,2.5492365741661156
11478,4894065597.265643,2.451936671976775
11479,6279673766.73814,3.146129141652375
11480,5733780949.614094,2.8726357462996464
11481,5331653102.172384,2.67116888886392
11482,4950564574.90543,2.480242772998712
11483,4637780359.048664,2.323537254032397
11484,4736616127.814726,2.3730541722518668
11485,5061102799.936541,2.5356226452587878
11486,4919344226.47889,2.4646013158711875
11487,4659579040.765024,2.3344584372570263
11488,5360197042.5196705,2.6854694601801956
11489,4834986058.599249,2.4223377047090424
11490,5008549012.110335,2.509293092239647
11491,5083351604.445316,2.546769340904467
11492,5200055282.739498,2.605238117604959
11493,4788385673.168375,2.398990818220629
11494,4565539023.872823,2.2873442003370856
11495,4879712260.862616,2.4447456216746573
11496,5454460644.816119,2.732695713835731
11497,5112746377.218412,2.5614961809711483
11498,5667456734.820153,2.8394071817736237
11499,5190614065.133711,2.600508048664184
11500,4999388394.716467,2.5047036045673683
11501,4898137811.403641,2.4539768594206617
11502,5375976988.672318,2.693375244825811
11503,5000940073.21896,2.5054809986066933
11504,5919212290.221736,2.965537219549968
11505,5446704311.0708065,2.7288097750855744
11506,5004857512.229152,2.5074436434013787
11507,5029147703.493731,2.5196130779026706
11508,5115541425.306879,2.562896505664769
11509,4588540641.800207,2.2988680570141318
11510,4797537285.053915,2.403575794115188
11511,5410495908.409687,2.7106692927904246
11512,4885522768.206643,2.447656697498318
11513,5332114372.539916,2.671399986242443
11514,5616885102.787733,2.8140706927794255
11515,4571707574.084911,2.290434656355166
11516,4439016136.250269,2.223955980085305
11517,5369030545.111364,2.6898950626810443
11518,4216965564.5481577,2.1127081986714216
11519,5346770246.72286,2.6787426085785873
11520,4833097510.75971,2.421391538456769
11521,4878408813.407583,2.444092591887567
11522,4618927127.057137,2.3140917470226134
11523,5243684813.689717,2.6270966000449487
11524,4537428315.362751,2.2732606790394545
11525,4916686775.58698,2.4632699276487875
11526,4504612145.3656025,2.2568197121070153
11527,4960355075.471801,2.485147833402706
11528,4700131866.51528,2.354775484226092
11529,4949158739.777152,2.4795384467821404
11530,5044105062.246488,2.527106744612469
11531,4747207713.902141,2.378360578107285
11532,4987615702.014542,2.4988054619311333
11533,6256557785.972626,3.134547988964241
11534,4820852977.632286,2.415257002821787
11535,5264202265.997569,2.6373758847683213
11536,6191061441.484967,3.101734189120725
11537,4488152165.484652,2.248573229200727
11538,5351485485.612873,2.6811049527118604
11539,4990811190.3433075,2.500406407987629
11540,5745259021.752021,2.878386283442896
11541,5230019320.441598,2.620250160541883
11542,4593069993.004834,2.301137271044506
11543,5598383106.783645,2.804801155703229
11544,4861375464.366646,2.435558849883089
11545,4486971115.716679,2.2479815209001397
11546,4615624425.796207,2.312437087072248
11547,4923921763.263314,2.466894670973604
11548,5522792013.466551,2.766929866466208
11549,4541868837.485964,2.275485389522026
11550,4652468803.063311,2.3308961939194943
11551,4985846223.237831,2.4979189495179517
11552,4989279438.441071,2.4996389972149653
11553,5864085365.986661,2.9379185200333975
11554,5651235761.783627,2.831280441775364
11555,5425461362.276413,2.7181670151685435
11556,4977538568.933639,2.4937567980629454
11557,4952604965.153877,2.481265012602143
11558,4826923918.455189,2.418298556340275
11559,4642655814.219963,2.325979866843669
11560,4666632326.285049,2.3379921474373995
11561,4377570050.138441,2.19317136780483
11562,4313567684.423085,2.1611060543201828
11563,5006547434.263415,2.508290297727162
11564,5362754688.656525,2.686750846020303
11565,4167454113.1963363,2.0879028623228137
11566,5338376128.792418,2.6745371386735557
11567,4769329654.655115,2.3894437147570717
11568,4918577989.42329,2.4642174295707866
11569,5011648627.454958,2.5108460057389568
11570,5472940788.255452,2.7419543027331925
11571,5123821757.204611,2.5670449685393844
11572,4689164545.901045,2.349280834619762
11573,5434398611.718803,2.7226445950495006
11574,4527701478.491182,2.2683875142741394
11575,4721213716.181776,2.3653375331572026
11576,4533267200.146822,2.2711759519773658
11577,5706856266.614938,2.8591464261597883
11578,5239167441.13944,2.6248333873444087
11579,4907047619.365003,2.4584406910646304
11580,5313225631.180464,2.661936688968168
11581,5428699374.050976,2.719789265556601
11582,4796948616.589899,2.4032808700350197
11583,5129188246.155123,2.5697335902580773
11584,4829848444.41938,2.4197637497091082
11585,5019361851.815134,2.5147103466007685
11586,4615274616.233881,2.3122618317805017
11587,4850206739.098997,2.429963296141782
11588,4287687967.432726,2.148140264244853
11589,4585852188.836379,2.297521136691573
11590,4772777944.511766,2.3911713148856544
11591,5153455860.968739,2.5818917139121935
11592,4758307244.33584,2.3839214650981164
11593,5759650956.643467,2.8855966716650636
11594,5248702786.51505,2.629610614486498
11595,4523545225.701563,2.266305223297376
11596,4636006166.343065,2.3226483799313953
11597,5365143414.6379795,2.6879476025240376
11598,4866676980.85747,2.438214920269273
11599,5449846858.688672,2.7303841977398156
11600,5322303784.776862,2.6664848621126565
11601,4947366298.957993,2.478640430339676
11602,4921812059.59902,2.46583770520993
11603,5147661963.620876,2.578988959729898
11604,4065871640.637892,2.0370098399989436
11605,4996933126.682282,2.503473510361865
11606,5150731325.157217,2.5805267160106298
11607,5164536770.283579,2.5874432716851596
11608,4631883902.5307045,2.320583117500353
11609,5192222213.300827,2.601313734118651
11610,5327162483.559881,2.6689190799398204
11611,5007250237.098791,2.5086424033561077
11612,4892106643.9360485,2.45095523243289
11613,5452398404.934097,2.7316625275220927
11614,5364178292.634039,2.6874640744659515
11615,5828543626.830058,2.920112037490009
11616,4595780700.862817,2.3024953411136355
11617,4942245850.957661,2.4760750756300904
11618,5027162909.855407,2.518618692312328
11619,4266763586.487914,2.1376571074588746
11620,5086308458.414484,2.5482507306685793
11621,4722482258.148916,2.365973075224908
11622,4967620974.223397,2.488788063238175
11623,4399704857.186785,2.204260950494381
11624,5686588045.028177,2.848992006527143
11625,5133120542.169454,2.57170367844161
11626,4367887859.9358635,2.188320571110152
11627,5416405497.476774,2.713630008755899
11628,4980521367.685827,2.495251186215344
11629,4618028628.957077,2.3136415976738864
11630,4834290467.894764,2.421989212372126
11631,5061863577.478254,2.5360037963317907
11632,4777449192.40419,2.393511619440977
11633,5140366328.258891,2.5753338317930314
11634,5255611997.176805,2.6330721428741506
11635,5251326954.819637,2.6309253280659504
11636,4593537115.032581,2.3013713001165237
11637,4368329152.608845,2.1885416596236698
11638,5101748075.196192,2.5559860096173304
11639,5536240846.310652,2.773667758672671
11640,5904012652.079526,2.957922170380524
11641,4643412691.159151,2.3263590637069895
11642,5258839023.68741,2.634688889622951
11643,5081257638.576927,2.5457202598080797
11644,5883244434.659212,2.9475172518332724
11645,5737981346.737741,2.8747401536762234
11646,4932079836.445528,2.4709818819867375
11647,5161513420.514264,2.5859285673919157
11648,5235241791.887529,2.622866629202169
11649,4838046893.911058,2.4238711893341978
11650,4530053873.085099,2.2695660686799095
11651,5046615515.755163,2.528364486851284
11652,4681044400.634647,2.3452126255684607
11653,5862381384.1395645,2.9370648217132085
11654,5193348095.264034,2.601877803238494
11655,5251814768.056505,2.631169723475203
11656,4605453149.585802,2.3073412573075163
11657,4788496396.2934475,2.39904629072818
11658,4992925654.528802,2.501465758781965
11659,5706566490.377541,2.8590012476841387
11660,4750278428.6045265,2.3798990123269173
11661,5094640468.336587,2.5524250843369676
11662,5204166742.158771,2.607297967013412
11663,4925271084.915698,2.4675706838255
11664,5328731662.595869,2.6697052417814975
11665,4501328338.203913,2.255174518138233
11666,5451362836.575537,2.7311437056991665
11667,4384944272.677305,2.196865868074802
11668,4357792975.196294,2.183263013625398
11669,4839333337.895443,2.4245157003484183
11670,4784646623.217058,2.3971175467019328
11671,5036475968.707117,2.5232845534604795
11672,4655215096.039137,2.3322720922039766
11673,5351585755.680792,2.6811551882168296
11674,5296411578.880388,2.653512815070335
11675,4727612434.056797,2.36854330363567
11676,5240802360.104633,2.6256524850223615
11677,4404160326.088987,2.20649314934318
11678,5542223957.813272,2.7766653095256877
11679,5575790602.45246,2.7934822657577456
11680,4652486020.819205,2.3309048200497022
11681,5134822005.604404,2.572556115032267
11682,5172856847.735379,2.5916116471620136
11683,5565732904.660263,2.788443339008148
11684,5062526038.591021,2.536335690676864
11685,4968289065.690088,2.489122778401848
11686,4626015920.871427,2.3176432469295722
11687,4398123656.8449745,2.203468765954396
11688,5222857267.633837,2.6166619577323833
11689,4909082648.110563,2.4594602445443705
11690,5092643464.293588,2.5514245813094125
11691,4797530948.586134,2.4035726195321314
11692,5162855166.263722,2.5866007847012638
11693,4790577113.99192,2.40008873446489
11694,5036089885.3592825,2.5230911249295
11695,4760260751.932249,2.3849001763187623
11696,4476083317.39068,2.242526712119579
11697,5202779539.940968,2.6066029759223284
11698,5503164385.344383,2.7570963854430777
11699,5408014962.683718,2.7094263340098785
11700,4735242110.049679,2.3723657865980354
11701,6115870335.967733,3.0640632945730126
11702,4281220302.499317,2.1448999511519626
11703,5661673194.774698,2.83650961662059
11704,4780290307.106187,2.394935023600294
11705,4880523399.819501,2.4451520039175856
11706,4004737187.598349,2.006381356512199
11707,4907977969.63794,2.4589067984158017
11708,4953296422.063883,2.481611433899741
11709,4979272437.325697,2.4946254696020524
11710,5042084459.431698,2.526094418552955
11711,5475575574.855581,2.7432743360999905
11712,4785896537.025718,2.3977437560249086
11713,5642598705.334652,2.8269532591856974
11714,5546522066.592581,2.7788186706375657
11715,4980637526.160197,2.495309381843786
11716,5038175570.50172,2.5241360573655913
11717,4739230176.718287,2.374363815991126
11718,4734575455.915655,2.3720317915409095
11719,4960838190.470205,2.485389874985073
11720,4683864732.872906,2.3466256176717963
11721,5074261518.605988,2.5422151896823584
11722,4523149369.099027,2.2661068983462056
11723,4476220426.671593,2.2425954041440845
11724,5339204577.745421,2.6749521932592293
11725,6290615626.026225,3.151611035083279
11726,4906847170.883865,2.4583402659738804
11727,4956396204.342965,2.4831644310335497
11728,5560262617.982624,2.7857027144201525
11729,4975279081.813014,2.492624790487482
11730,4541436356.931873,2.2752687158977323
11731,4577258521.908169,2.293215692338762
11732,4826693314.1487875,2.418183023120635
11733,4692593412.986671,2.350998703901138
11734,4650382764.054533,2.3298510841956577
11735,5482261708.437332,2.746624102423513
11736,6309831501.254602,3.1612382270814643
11737,5739493358.829374,2.875497674764216
11738,5030010156.102969,2.520045168388261
11739,5006691766.998624,2.5083626087167454
11740,5180939374.573307,2.595661009305264
11741,4723730742.373018,2.3665985683231554
11742,4628744371.637136,2.3190102062310305
11743,4870781328.361902,2.440271206594139
11744,4838265259.929106,2.4239805911468464
11745,5248527709.04154,2.629522900321413
11746,5018608077.266417,2.514332704041291
11747,5406308013.644171,2.708571149120326
11748,4813223587.352964,2.411434663002487
11749,4499489208.528876,2.254253110485409
11750,5255571998.89788,2.633052103656252
11751,4696630364.515083,2.3530212247069557
11752,4547794969.627581,2.2784543936009922
11753,5387296230.91755,2.699046207874524
11754,5066802155.529269,2.538478033832299
11755,5051620874.952644,2.530872181840002
11756,5064950313.012423,2.5375502570202517
11757,5215657447.647214,2.613054833490588
11758,4674685781.191714,2.342026944484827
11759,4890605467.943069,2.450203140252039
11760,5761549623.118612,2.8865479073740543
11761,5190190322.674714,2.600295752843043
11762,4843277566.271214,2.4264917666689447
11763,5498320976.630474,2.7546698279711794
11764,4493747225.103699,2.251376365282414
11765,5115229285.247432,2.562740122869455
11766,4932254032.158789,2.4710691543881707
11767,4457573736.524577,2.233253375012313
11768,5095575621.507282,2.55289359794954
11769,4572212525.826269,2.290687638189514
11770,5294856538.733828,2.6527337368405948
11771,4960993341.038783,2.4854676057308533
11772,4830814013.633995,2.4202475018206386
11773,4442755998.360432,2.22582965849721
11774,4756216571.286457,2.38287403371065
11775,4885438388.540542,2.447614423116504
11776,5509194481.469207,2.760117475685975
11777,5448125532.510298,2.729521809874899
11778,5825924970.802494,2.918800085572392
11779,5530537992.599761,2.7708106175349503
11780,4543520890.906144,2.2763130715962645
11781,4802256121.293135,2.4059399405276225
11782,4618129232.259673,2.313692000130097
11783,4569688450.269903,2.2894230712775068
11784,4983254763.684105,2.496620623088229
11785,5449384047.140767,2.730152328226837
11786,5543176303.365698,2.7771424365559607
11787,5294069822.184828,2.65233959027296
11788,4709401085.856224,2.3594193816914952
11789,4896140452.471806,2.452976178593089
11790,5175363629.743483,2.5928675499716847
11791,4817149855.666765,2.4134017312959744
11792,4096856006.031294,2.052533069153955
11793,4918327710.3688965,2.464092039262974
11794,4647159474.051852,2.3282362094448157
11795,4631593932.605213,2.3204378419865797
11796,5238115933.374449,2.6243065798469183
11797,4299436108.770021,2.154026106598207
11798,4729060552.8186245,2.369268814037387
11799,6014579111.054492,3.013316187903052
11800,4949006854.248112,2.4794623518277112
11801,4681346718.156681,2.3453640872528463
11802,4607143692.634199,2.3081882227626247
11803,5093906911.722189,2.552057571003101
11804,4628192377.343267,2.3187336559836007
11805,4586013032.648531,2.2976017197637932
11806,5240202646.078407,2.6253520270933906
11807,4582092222.389233,2.2956373859665495
11808,4991021204.089003,2.5005116252950916
11809,5464591251.450432,2.7377711680613386
11810,5145212302.308338,2.5777616745031753
11811,5317173829.549398,2.663914744263226
11812,4763674429.056819,2.386610435399208
11813,4739458885.842606,2.3744783997207444
11814,4815911437.990123,2.412781281558178
11815,5481050083.495649,2.746017075899624
11816,5894656574.156472,2.953234756591419
11817,4621289947.583409,2.3152755248413874
11818,4589193571.825902,2.299195176265482
11819,4691961218.508481,2.3506819732006417
11820,4987227074.004566,2.498610758519322
11821,4695328880.146017,2.352369178429868
11822,5283709227.523575,2.6471489115849574
11823,5587656252.339736,2.799426980130128
11824,5411367405.25278,2.7111059144553007
11825,5300433541.850552,2.6555278265784326
11826,4795264111.807432,2.4024369297632426
11827,4456163321.015574,2.232546754015819
11828,5118370272.0038,2.564313763528958
11829,4272649627.331957,2.140606025717413
11830,5364168131.6686325,2.6874589838019203
11831,5081681650.351449,2.545932690556838
11832,4416134796.580523,2.212492383056374
11833,6073447207.638618,3.0428092222638368
11834,5066934815.774422,2.5385444968809727
11835,5089230968.907873,2.5497149142825015
11836,4940134419.869263,2.475017244423478
11837,5647617014.101708,2.8294674419347237
11838,6056659381.853918,3.034398487902765
11839,4283464479.39688,2.1460242882749903
11840,4722579417.614822,2.3660217523120353
11841,5313890831.369118,2.6622699555957503
11842,4551130191.4416275,2.280125346413641
11843,5717857008.540432,2.864657819910036
11844,5253323907.192554,2.6319258052066905
11845,5711526302.41228,2.861486123453046
11846,5574315519.698566,2.792743246341967
11847,5150495933.776384,2.580408784457106
11848,4594459096.220539,2.3018332145393483
11849,4221843970.7347574,2.1151522899472734
11850,5298776284.962038,2.6546975375561312
11851,5457669958.266813,2.7343035863060186
11852,5192961598.229788,2.6016841674497937
11853,4523919055.972499,2.266492513012274
11854,4387237094.184131,2.1980145762445544
11855,4566895728.85437,2.2880239122516883
